fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2020-08-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,2","0,0","23,8",05:40,"30,5",14:40,13,"3,6","9,2",12:50,"11,9","1018,8",22,"1014,9",03
2020-08-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","22,8",04:40,"32,9",14:10,29,"3,9","7,2",07:00,"11,2","1018,9",07,"1015,3",18
2020-08-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,5","0,0","21,4",05:20,"33,6",15:00,30,"3,9","7,8",01:00,"11,2","1015,9",00,"1011,6",19
2020-08-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,0","0,9","23,7",04:20,"32,2",12:10,09,"3,9","8,9",11:20,"11,4","1012,3",20,"1008,5",17
2020-08-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","24,4",06:20,"31,2",12:00,26,"4,2","10,8",03:30,"9,0","1012,0",22,"1008,2",03
2020-08-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,6","0,0","24,4",05:50,"32,9",16:00,17,"3,9","10,8",15:20,"11,0","1014,2",22,"1011,0",18
2020-08-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,6","0,0","22,6",02:50,"32,7",14:20,28,"3,9","9,7",04:10,"12,4","1014,8",08,"1011,6",Varias
2020-08-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,7","0,0","21,9",03:10,"33,5",16:50,09,"5,3","9,7",15:30,"12,4","1013,7",00,"1010,1",18
2020-08-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,8","0,0","22,6",04:00,"34,9",18:20,17,"5,0","11,4",14:20,"12,6","1013,4",00,"1010,4",18
2020-08-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,7","0,0","23,9",05:50,"35,5",14:40,27,"6,7","13,3",07:00,"12,6","1014,0",09,"1011,4",Varias
2020-08-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,8","0,0","24,7",06:10,"37,0",13:20,29,"5,6","13,3",03:00,"12,5","1014,3",08,"1011,1",15
2020-08-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,7","0,0","22,1",22:10,"33,3",09:50,26,"3,9","10,8",02:10,"12,3","1013,0",Varias,"1010,2",17
2020-08-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,1","0,0","21,4",04:00,"30,8",14:00,29,"3,1","7,2",02:30,"12,1","1011,9",00,"1007,6",19
2020-08-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,3","0,0","20,1",05:30,"28,5",14:40,17,"2,8","7,2",14:10,"11,6","1011,7",24,"1007,8",Varias
2020-08-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,2","0,0","19,6",05:00,"36,9",12:40,99,"3,9","8,9",Varias,"12,1","1016,2",24,"1011,1",Varias
2020-08-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,5","0,0","20,5",00:20,"40,5",13:20,26,"4,7","12,5",07:40,"12,2","1018,0",24,"1015,2",17
2020-08-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","22,1",06:00,"30,4",13:20,11,"4,4","9,2",09:10,"10,6","1018,8",10,"1015,0",18
2020-08-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,3","0,0","23,9",01:10,"30,7",12:30,99,"3,6","8,3",Varias,"8,3","1016,5",10,"1013,5",Varias
2020-08-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,2","0,0","23,8",22:00,"30,5",15:40,14,"2,8","7,8",11:20,"9,8","1016,8",24,"1013,7",18
2020-08-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","21,3",06:00,"30,2",12:40,13,"4,2","9,7",15:50,"11,8","1018,3",10,"1015,6",04
2020-08-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,3","0,0","21,4",05:40,"31,2",14:50,12,"4,4","8,3",14:40,"11,5","1017,9",00,"1011,9",24
2020-08-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,2","0,0","20,9",05:00,"39,6",14:10,99,"4,4","12,5",Varias,"11,3","1011,9",00,"1004,1",18
2020-08-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,0","0,0","22,2",06:10,"31,8",15:50,30,"7,2","14,4",Varias,"11,9","1007,8",23,"1004,2",17
2020-08-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","21,6",05:50,"28,5",13:50,07,"3,6","10,3",10:10,"8,0","1015,5",24,"1007,6",00
2020-08-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","20,8",22:00,"27,6",12:20,12,"3,3","9,7",13:30,"11,5","1017,9",10,"1014,5",18
2020-09-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,6","0,0","18,5",05:50,"26,8",10:40,12,"4,7","7,8",17:10,"3,4","1015,8",00,"1011,0",18
2020-09-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,6","0,0","17,4",05:30,"27,7",11:30,12,"3,9","7,2",12:20,"11,8","1018,0",24,"1012,5",03
2020-09-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,7","0,0","19,3",05:00,"28,1",11:20,11,"4,2","9,7",11:30,"10,9","1021,8",23,"1018,0",00
2020-09-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","19,8",05:20,"28,7",12:30,14,"3,3","8,3",10:50,"11,8","1022,2",11,"1020,1",17
2020-09-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,8","0,0","21,8",23:59,"27,9",10:40,11,"3,3","7,8",Varias,"8,8","1021,1",00,"1016,1",17
2020-09-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,7",06:10,"28,0",16:20,11,"3,3","7,8",11:30,"11,6","1017,5",00,"1014,5",17
2020-09-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,5","0,0","19,3",05:50,"29,7",11:50,13,"4,4","11,4",14:00,"10,0","1018,8",24,"1013,2",14
2020-09-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,6","0,0","22,1",23:59,"27,0",15:10,09,"3,9","9,2",12:40,"3,7","1021,1",23,"1018,1",05
2020-09-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,9","0,0","19,8",04:00,"28,0",13:30,13,"4,2","8,3",Varias,"11,4","1020,9",09,"1017,8",17
2020-09-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","18,1",06:10,"29,5",11:50,12,"5,0","9,2",13:30,"10,8","1020,4",00,"1014,3",17
2020-09-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,1","0,0","17,6",06:00,"28,6",13:30,11,"3,3","7,2",11:50,"9,7","1015,5",00,"1012,4",18
2020-09-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,8","0,0","18,4",04:00,"31,1",14:30,29,"3,6","7,8",05:00,"9,0","1018,7",23,"1013,8",03
2020-09-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,4","0,0","22,5",04:50,"30,2",14:40,16,"2,2","7,8",21:50,"4,7","1021,6",22,"1017,3",04
2020-09-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","21,9",01:40,"29,2",10:10,12,"2,2","7,8",14:00,"5,4","1021,8",10,"1018,6",17
2020-09-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,7","0,0","20,6",06:10,"28,8",11:30,08,"3,3","7,2",13:10,"10,0","1021,6",10,"1018,2",17
2020-09-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,6","0,0","19,2",06:00,"27,9",13:50,13,"3,3","7,2",10:30,"5,7","1019,7",00,"1015,0",15
2020-09-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,2","5,7","22,5",23:59,"27,9",12:00,02,"5,0","11,7",18:50,"1,6","1015,7",24,"1012,0",16
2020-09-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,9","2,2","20,6",23:50,"25,2",10:10,08,"3,9","18,6",09:10,"2,4","1016,8",22,"1011,5",08
2020-09-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,3","0,0","18,1",06:10,"28,5",12:50,30,"3,3","9,2",16:00,"8,3","1018,2",10,"1015,4",16
2020-09-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","19,3",06:50,"31,8",14:00,28,"5,0","11,4",05:30,"9,8","1017,9",00,"1014,8",16
2020-09-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","21,9",21:00,"30,6",14:30,25,"3,9","10,8",01:40,"8,9","1016,7",09,"1014,3",15
2020-09-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,2","0,0","19,5",06:10,"26,8",10:30,13,"4,4","9,2",12:40,"8,7","1015,4",10,"1012,5",09
2020-09-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,7",Ip,"21,9",06:10,"31,5",13:40,26,"3,1","8,9",02:20,"7,3","1014,8",Varias,"1011,7",15
2020-09-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,0","0,0","24,4",06:20,"35,5",13:50,99,"4,7","11,7",Varias,"7,7","1017,1",21,"1013,6",05
2020-09-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","22,6",23:59,"30,6",14:50,29,"7,8","15,3",11:10,"10,7","1020,0",23,"1016,8",04
2020-09-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,9","0,0","18,5",06:50,"27,3",16:10,99,"4,2","12,8",Varias,"10,7","1019,8",00,"1013,4",24
2020-09-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,7","0,0","19,1",23:59,"30,3",14:10,28,"4,2","15,3",10:00,"11,0","1014,3",24,"1010,5",15
2020-09-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,5","0,0","14,9",06:20,"26,1",10:10,12,"3,1","7,2",13:30,"10,7","1016,4",23,"1013,8",Varias
2020-09-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,1","0,0","15,1",05:50,"27,1",13:10,29,"3,6","7,8",03:30,"10,2","1017,5",22,"1015,1",16
2020-09-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,8","0,0","16,1",06:20,"25,5",10:50,11,"3,9","8,9",16:00,"6,4","1017,4",01,"1013,6",24
2020-10-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,7","0,0","18,2",01:50,"33,2",14:00,30,"5,8","12,5",23:10,"10,6","1013,6",00,"1009,1",16
2020-10-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,4","0,3","17,0",23:59,"27,8",12:30,30,"4,2","16,4",18:40,"2,8","1009,5",00,"1001,1",16
2020-10-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","13,5",06:10,"23,7",15:00,30,"4,4","13,9",01:10,"10,7","1012,9",23,"1007,2",00
2020-10-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,9","0,0","14,9",04:20,"28,9",15:10,30,"5,0","12,8",16:00,"9,6","1013,9",24,"1009,6",15
2020-10-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,8","0,0","16,9",05:50,"26,8",13:10,29,"8,9","15,3",11:30,"10,2","1021,0",24,"1013,5",02
2020-10-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,0","0,0","13,6",06:10,"24,4",11:00,99,"3,3","6,1",Varias,"10,5","1023,2",10,"1020,6",16
2020-10-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,0","0,0","13,5",05:20,"26,6",11:10,28,"3,6","7,2",06:00,"10,6","1021,8",10,"1019,5",16
2020-10-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","14,9",06:30,"27,2",14:50,14,"3,1","8,3",11:40,"10,5","1023,1",10,"1020,3",03
2020-10-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,2","0,0","14,9",05:20,"25,6",13:20,13,"3,6","7,8",14:20,"4,9","1022,7",10,"1020,2",15
2020-10-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,5","0,0","14,9",06:20,"24,1",11:40,11,"2,8","7,2",10:50,"8,6","1022,3",Varias,"1019,5",16
2020-10-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,2","0,0","15,7",03:00,"24,8",15:00,14,"3,1","6,7",14:20,"5,4","1021,4",10,"1018,8",16
2020-10-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,8","0,0","14,1",03:20,"23,6",11:50,09,"3,6","8,3",10:30,"9,2","1021,8",08,"1019,1",16
2020-10-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,9","0,0","12,0",06:50,"23,8",13:10,14,"3,6","7,8",15:10,"10,1","1020,1",00,"1012,9",24
2020-10-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,0","0,0","13,6",05:40,"26,3",14:10,29,"6,7","16,1",14:20,"10,0","1014,6",Varias,"1009,9",13
2020-10-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,4","0,0","13,5",07:10,"25,2",12:20,20,"3,9","11,4",15:40,"9,8","1016,9",09,"1013,3",16
2020-10-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","11,9",06:50,"21,7",11:50,26,"3,6","9,2",02:40,"10,0","1018,1",09,"1015,3",03
2020-10-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","9,6",06:20,"21,3",13:40,09,"4,2","8,9",14:40,"9,9","1018,5",23,"1016,0",15
2020-10-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,9","0,0","9,9",06:30,"21,9",14:10,29,"3,1","6,7",03:50,"10,0","1021,0",23,"1018,2",03
2020-10-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,7","0,0","10,3",06:10,"23,1",10:50,12,"3,3","7,8",11:20,"8,8","1020,7",00,"1017,1",24
2020-10-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,8","5,2","15,8",06:50,"21,9",12:20,14,"2,2","7,8",13:20,"0,9","1017,1",00,"1008,7",17
2020-10-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,8","2,9","16,8",23:30,"22,7",13:10,12,"2,8","7,8",05:50,"0,3","1014,0",Varias,"1009,8",00
2020-10-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","17,0","16,4",06:20,"18,4",00:50,09,"2,5","7,8",12:00,"0,0","1019,3",24,"1012,0",04
2020-10-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,8",Ip,"14,8",Varias,"22,8",16:50,16,"3,3","7,2",15:30,"7,5","1025,4",Varias,"1019,2",00
2020-10-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,0","0,0","14,0",06:10,"24,1",14:00,99,"4,2","9,7",Varias,"9,8","1026,2",09,"1022,2",Varias
2020-10-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","0,4","12,2",06:50,"24,7",13:50,32,"2,8","11,4",14:10,"9,6","1022,6",00,"1015,9",24
2020-10-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","14,5",23:59,"20,3",15:00,30,"6,9","16,1",09:50,"7,5","1021,6",22,"1015,8",00
2020-10-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","13,8",01:20,"23,4",14:50,28,"5,6","12,5",02:40,"9,1","1021,1",10,"1017,9",15
2020-10-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,6","0,0","13,3",23:59,"21,9",12:50,26,"4,7","10,8",06:20,"8,3","1023,0",Varias,"1018,9",03
2020-10-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","10,7",06:48,"22,9",15:39,29,"2,5","5,6",05:25,"9,5","1025,5",10,"1022,8",00
2020-10-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,1","0,0","11,2",06:50,"23,0",11:40,12,"2,5","7,2",11:40,"8,0","1025,6",Varias,"1023,2",Varias
2020-10-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","12,8",05:50,"24,3",12:40,29,"2,5","7,2",03:30,"7,7","1025,2",09,"1022,7",15
2020-11-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","11,8",04:40,"21,8",14:40,99,"2,8","6,1",Varias,"9,4","1024,7",11,"1021,8",17
2020-11-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","11,2",07:10,"19,3",12:10,11,"3,3","7,2",13:50,"8,6","1023,4",10,"1020,8",16
2020-11-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","9,9",06:20,"20,4",13:20,12,"2,8","7,8",Varias,"5,5","1022,9",09,"1020,9",Varias
2020-11-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","12,3","15,6",02:20,"21,1",13:10,11,"2,2","18,9",23:40,"0,3","1022,4",00,"1011,5",23
2020-11-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,4","0,0","16,9",03:10,"21,8",13:30,08,"5,6","20,6",01:40,"2,2","1013,5",09,"1010,7",01
2020-11-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,4","4,6","15,0",03:40,"23,9",13:30,16,"3,3","13,3",15:20,"2,2","1016,5",22,"1009,5",14
2020-11-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,8","0,0","14,5",23:59,"23,1",15:30,12,"3,1","9,7",05:00,"8,2","1023,2",22,"1014,3",03
2020-11-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,0","0,0","11,3",07:20,"22,6",12:50,30,"3,1","6,7",08:00,"8,5","1023,1",08,"1020,8",Varias
2020-11-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,0","0,0","11,2",07:00,"22,7",15:20,99,"2,2","8,3",Varias,"5,6","1023,0",10,"1020,5",15
2020-11-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,8","0,0","14,0",07:20,"21,7",11:50,99,"2,5","9,2",Varias,"9,0","1025,5",22,"1022,0",03
2020-11-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","14,0",02:40,"20,9",11:50,11,"2,5","7,8",12:30,"5,4","1025,4",00,"1021,3",15
2020-11-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","13,5",06:00,"21,2",14:30,99,"2,8","7,8",Varias,"4,2","1022,6",00,"1018,6",14
2020-11-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,7","0,2","15,7",07:00,"21,7",12:00,12,"2,8","6,7",12:40,"4,3","1021,1",22,"1019,0",04
2020-11-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,1","0,0","14,9",23:30,"19,3",Varias,99,"0,8","5,0",Varias,"0,0","1022,3",21,"1019,7",03
2020-11-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,7","0,0","13,8",03:50,"21,6",11:10,29,"3,1","7,2",Varias,"8,1","1023,1",21,"1020,7",04
2020-11-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","13,5",03:10,"28,5",13:20,29,"3,9","9,7",12:50,"7,6","1023,7",24,"1020,2",14
2020-11-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,7","0,0","13,4",06:30,"22,0",11:50,14,"4,2","8,9",12:50,"7,9","1026,7",Varias,"1023,4",01
2020-11-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,8","0,0","14,1",23:30,"21,4",11:40,10,"2,2","6,1",11:50,"3,3","1027,9",10,"1025,6",16
2020-11-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,1","0,0","13,1",01:30,"21,1",13:00,12,"2,8","7,8",13:00,"6,0","1029,3",11,"1026,2",04
2020-11-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,0","0,1","11,8",07:10,"22,3",12:40,29,"2,8","7,8",08:00,"8,4","1028,9",00,"1023,9",14
2020-11-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,6","0,0","13,5",02:20,"19,6",13:40,09,"5,3","10,3",21:20,"1,1","1027,2",Varias,"1024,5",05
2020-11-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","11,0",23:50,"19,4",12:20,11,"3,3","10,8",01:30,"7,0","1028,1",10,"1025,8",15
2020-11-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,5","0,0","10,0",01:10,"19,0",13:40,10,"3,3","8,3",11:10,"6,6","1028,2",10,"1025,7",Varias
2020-11-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","8,4",07:10,"19,6",13:40,28,"3,3","6,7",05:00,"7,5","1026,2",00,"1019,9",24
2020-11-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","34,9","12,5",03:10,"18,0",10:50,09,"2,8","9,7",17:10,"0,1","1019,9",00,"1009,4",24
2020-11-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","13,2","10,6",23:59,"16,8",00:20,12,"3,1","12,5",02:10,"0,0","1009,6",01,"1007,1",02
2020-11-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","0,0","10,6",00:00,"16,6",14:30,26,"3,1","7,2",08:30,"2,6","1007,4",00,"1004,2",14
2020-11-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","1,5","9,8",06:30,"18,7",12:20,30,"1,7","5,8",11:00,"2,6","1011,7",23,"1005,1",04
2020-11-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,8","0,0","12,4",23:59,"19,1",13:50,99,"1,9","4,7",Varias,"2,2","1017,7",24,"1011,6",00
2020-11-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","0,0","11,9",07:30,"20,0",13:20,28,"2,8","6,7",06:20,"7,3","1021,5",24,"1017,4",05
2020-12-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,3","0,0","10,2",07:30,"20,4",13:40,29,"3,1","7,2",23:30,"6,5","1021,8",Varias,"1016,7",24
2020-12-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,0","0,9","12,9",00:00,"21,0",13:50,34,"5,8","11,7",14:50,"8,4","1016,7",00,"1011,0",Varias
2020-12-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","12,0",07:30,"18,7",13:10,08,"1,9","9,7",01:50,"6,8","1015,1",00,"1008,8",24
2020-12-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,2","0,6","8,8",23:50,"17,5",11:40,30,"4,7","14,4",17:20,"1,6","1008,8",00,"998,9",16
2020-12-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"9,9","0,0","7,0",07:00,"12,8",14:20,30,"6,4","17,5",10:20,"8,2","1013,5",23,"1002,0",02
2020-12-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"9,4","0,0","4,8",07:20,"13,9",12:10,30,"4,2","11,4",12:50,"5,0","1017,7",23,"1012,4",02
2020-12-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","0,0","7,0",06:00,"18,5",14:40,25,"3,9","14,4",20:10,"3,7","1017,5",00,"1013,5",15
2020-12-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,8","10,8",23:59,"18,5",12:30,28,"3,9","15,3",12:30,"0,5","1018,7",24,"1014,1",13
2020-12-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,1","0,0","7,8",04:40,"16,4",14:40,30,"4,2","11,7",17:10,"8,3","1023,0",10,"1018,5",01
2020-12-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,0","0,0","10,3",03:40,"19,6",12:00,27,"1,9","6,7",15:00,"0,8","1020,9",00,"1015,4",14
2020-12-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,8","0,0","16,1",02:30,"23,5",12:50,30,"3,9","11,7",11:40,"6,3","1016,5",23,"1014,0",14
2020-12-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,7","0,0","17,3",23:00,"22,1",13:50,29,"5,0","13,3",09:10,"3,6","1017,5",11,"1014,8",05
2020-12-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,8","0,0","13,1",22:00,"22,5",13:20,28,"3,3","13,9",02:10,"7,6","1016,8",00,"1012,7",17
2020-12-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,1",Ip,"11,5",07:40,"20,7",13:50,29,"2,2","8,3",10:50,"2,1","1014,3",23,"1010,9",04
2020-12-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,5","0,0","9,7",23:59,"19,3",14:10,30,"4,2","9,7",11:20,"8,2","1019,0",10,"1013,9",01
2020-12-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,0","2,5","6,6",05:20,"17,5",13:30,29,"3,1","6,7",06:40,"1,5","1017,5",23,"1014,0",Varias
2020-12-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","10,2",23:50,"17,8",12:50,29,"3,1","7,2",08:50,"8,1","1023,7",Varias,"1017,4",00
2020-12-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,6","0,0","7,4",07:50,"17,8",13:10,99,"3,3","5,0",Varias,"8,3","1024,1",10,"1021,0",15
2020-12-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8",Ip,"9,4",07:10,"16,3",12:20,30,"2,2","6,1",Varias,"3,1","1022,9",10,"1020,0",14
2020-12-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","10,2",06:00,"18,9",12:50,29,"6,4","14,4",19:30,"7,6","1026,5",24,"1021,0",04
2020-12-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,5","0,0","8,4",07:10,"18,6",13:00,27,"3,1","10,8",00:20,"8,3","1029,8",10,"1026,2",01
2020-12-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","0,0","7,3",08:00,"18,4",14:40,29,"1,9","6,7",06:50,"8,4","1028,1",10,"1025,1",Varias
2020-12-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","0,0","6,3",06:50,"20,5",14:50,29,"3,1","7,2",20:10,"8,4","1026,9",10,"1022,8",16
2020-12-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,0","9,1",07:40,"20,4",14:20,25,"4,4","9,7",19:50,"8,0","1023,6",00,"1018,5",16
2020-12-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","0,0","8,4",07:10,"18,5",12:50,12,"3,1","9,2",23:50,"5,7","1024,1",Varias,"1019,7",02
2020-12-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,4","0,0","7,3",23:30,"15,6",12:30,11,"3,3","8,9",00:20,"7,3","1026,3",10,"1022,8",16
2020-12-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"9,8","0,0","3,3",06:00,"16,4",15:30,29,"2,8","7,8",08:00,"8,4","1023,2",00,"1011,5",24
2020-12-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,8","0,0","5,4",00:40,"18,2",12:10,30,"5,0","13,9",13:30,"1,3","1011,5",00,"1007,0",Varias
